Tiempo (ms),Trayectoria 5,Trayectoria 6
9591,5.38172912597656,7.97856140136719
9624,5.31254196166992,8.00761413574219
9658,5.26730346679688,8.08338928222656
9691,5.26339721679688,8.17570495605469
9724,5.31203842163086,8.25839233398438
9758,5.4184684753418,8.31842041015625
9791,5.58101272583008,8.37004089355469
9824,5.78508377075195,8.45841979980469
9858,5.99979019165039,8.62643432617188
9891,6.19371795654297,8.8704833984375
9924,6.35792922973633,9.13685607910156
9957,6.50628280639648,9.358154296875
9991,6.65840911865234,9.49224853515625
10024,6.82699966430664,9.53056335449219
10057,7.01189422607422,9.48316955566406
10091,7.20123291015625,9.37796020507813
10124,7.38153839111328,9.27265930175781
10157,7.54586410522461,9.23689270019531
10190,7.69023132324219,9.30599975585938
10224,7.8057746887207,9.45750427246094
10257,7.87961578369141,9.62896728515625
10290,7.91094970703125,9.76466369628906
10324,7.92810440063477,9.85844421386719
10357,7.97216796875,9.94917297363281
10390,8.05741882324219,10.0717620849609
10423,8.16758728027344,10.2150726318359
10457,8.29344177246094,10.3343811035156
10490,8.45391845703125,10.4070281982422
10523,8.66885375976563,10.4578857421875
10557,8.92029571533203,10.521240234375
10590,9.16455078125,10.6038360595703
10623,9.37860107421875,10.6996154785156
10657,9.56136322021484,10.8147583007813
10690,9.69606781005859,10.9650268554688
10723,9.76065063476563,11.1611938476563
10757,9.78165435791016,11.3930816650391
10790,9.83073425292969,11.6213684082031
10823,9.95553588867188,11.7987060546875
10856,10.1428070068359,11.9046325683594
10890,10.3503494262695,11.9506988525391
10923,10.5427932739258,11.9588317871094
10956,10.6854705810547,11.9453735351563
10990,10.7415237426758,11.9182586669922
11023,10.7013092041016,11.8808135986328
11056,10.5972747802734,11.8374786376953
11090,10.4851760864258,11.7987365722656
11123,10.418701171875,11.7822113037109
11156,10.4339065551758,11.808349609375
11190,10.5443801879883,11.8907623291016
11223,10.7388229370117,12.0237579345703
11256,10.9731903076172,12.1711883544922
11289,11.1724395751953,12.2717590332031
11323,11.2666625976563,12.2824249267578
11356,11.2416152954102,12.2263488769531
11389,11.1478500366211,12.1764678955078
11423,11.056884765625,12.1951446533203
11456,11.0200500488281,12.3069305419922
11489,11.0666732788086,12.5075988769531
11523,11.2053985595703,12.7685241699219
11556,11.4166946411133,13.0373229980469
11589,11.6674041748047,13.2624053955078
11622,11.9292373657227,13.42724609375
11656,12.1797180175781,13.5518493652344
11689,12.3975830078125,13.6672058105469
11722,12.5588073730469,13.7969665527344
11756,12.6492462158203,13.9480285644531
11789,12.6909713745117,14.1018524169922
11822,12.7397537231445,14.2268524169922
11856,12.8504104614258,14.3113708496094
11889,13.0472259521484,14.3755950927734
11922,13.3187713623047,14.4537048339844
11956,13.6386413574219,14.57470703125
11989,13.987922668457,14.7524566650391
12022,14.3450775146484,14.9759063720703
12055,14.6628036499023,15.1982879638672
12089,14.880126953125,15.3507232666016
12122,14.9606170654297,15.3841094970703
12155,14.9157409667969,15.3018646240234
12189,14.805549621582,15.161865234375
12222,14.7114562988281,15.0421752929688
12255,14.6878051757813,14.9898834228516
12288,14.7369079589844,15.0037689208984
12322,14.8215637207031,15.0559234619141
12355,14.8883056640625,15.1151123046875
12388,14.8910446166992,15.1578063964844
12422,14.8207092285156,15.1709136962891
12455,14.7242431640625,15.1502990722656
12488,14.6705322265625,15.0986785888672
12522,14.6822967529297,15.0251159667969
12555,14.7245330810547,14.9449005126953
12588,14.7556381225586,14.8790283203125
12622,14.7599945068359,14.8517761230469
12655,14.7409439086914,14.8838348388672
12688,14.7054595947266,14.9751129150391
12721,14.655891418457,15.08837890625
12755,14.5926666259766,15.1677551269531
12788,14.5244369506836,15.1846313476563
12821,14.4741592407227,15.1564636230469
12855,14.4737854003906,15.1283111572266
12888,14.5510025024414,15.1480865478516
12921,14.7144317626953,15.2465972900391
12955,14.9406661987305,15.4192504882813
12988,15.1754531860352,15.6211547851563
13021,15.3649139404297,15.7960357666016
13055,15.4920883178711,15.9178924560547
13088,15.5766448974609,15.9974212646484
13121,15.6475219726563,16.0570373535156
13154,15.7225189208984,16.1113586425781
13188,15.8021392822266,16.1623687744141
13221,15.8715438842773,16.2014770507813
13254,15.9070281982422,16.2144927978516
13288,15.8863296508789,16.189453125
13321,15.8018493652344,16.1259613037109
13354,15.6705932617188,16.0415954589844
13388,15.532341003418,15.9703979492188
13421,15.4333877563477,15.950439453125
13454,15.3989639282227,15.9995727539063
13487,15.4116363525391,16.0938873291016
13521,15.4283599853516,16.1838836669922
13554,15.4263916015625,16.2394561767578
13587,15.4217758178711,16.2675933837891
13621,15.4474487304688,16.2920379638672
13654,15.5247421264648,16.3299102783203
13687,15.6495132446289,16.3811950683594
13721,15.7933654785156,16.4280700683594
13754,15.9142684936523,16.4408416748047
13787,15.9716339111328,16.3903656005859
13821,15.9491958618164,16.2703094482422
13854,15.8745574951172,16.116943359375
13887,15.8023986816406,15.9920501708984
13920,15.7696151733398,15.9373931884766
13954,15.7770614624023,15.9555816650391
13987,15.8075866699219,16.0267639160156
14020,15.8463897705078,16.126708984375
14054,15.8873443603516,16.2331695556641
14087,15.9278259277344,16.3254699707031
14120,15.9592590332031,16.3832397460938
14153,15.964714050293,16.391357421875
14187,15.9353332519531,16.3575286865234
14220,15.8943710327148,16.3284606933594
14253,15.8878021240234,16.3670959472656
14287,15.9446563720703,16.4963073730469
14320,16.0622940063477,16.6759796142578
14353,16.224739074707,16.8441925048828
14387,16.4133605957031,16.9713439941406
14420,16.5978698730469,17.0705718994141
14453,16.740119934082,17.1736297607422
14487,16.8224258422852,17.3089599609375
14520,16.8631057739258,17.4903411865234
14553,16.9024200439453,17.7064361572266
14586,16.9792327880859,17.9169464111328
14620,17.1106262207031,18.0766296386719
14653,17.2775497436523,18.1715087890625
14686,17.4287948608398,18.2227783203125
14720,17.5158462524414,18.2618560791016
14753,17.5308303833008,18.3098297119141
14786,17.5037155151367,18.3702545166016
14820,17.4693908691406,18.4293518066406
14853,17.4450912475586,18.4611511230469
14886,17.4300155639648,18.4390869140625
14920,17.4164276123047,18.3580322265625
14953,17.3992767333984,18.2537841796875
14986,17.3789749145508,18.1850738525391
15019,17.3606719970703,18.1868743896484
15053,17.3534622192383,18.2506408691406
15086,17.3680572509766,18.3407135009766
15119,17.4114685058594,18.4145965576172
15153,17.4828033447266,18.4376220703125
15186,17.5742874145508,18.4018249511719
15219,17.674919128418,18.3399047851563
15252,17.7729339599609,18.3025512695313
15286,17.8574523925781,18.3097991943359
15319,17.9199676513672,18.3343505859375
15352,17.9560546875,18.3294982910156
15386,17.9675216674805,18.2715301513672
15419,17.9642333984375,18.1892242431641
15452,17.9640655517578,18.1493530273438
15486,17.9902114868164,18.2078247070313
15519,18.0660858154297,18.3810729980469
15552,18.2073593139648,18.6449432373047
15586,18.4078140258789,18.9400177001953
15619,18.6291198730469,19.1960754394531
15652,18.8203048706055,19.3666534423828
15685,18.9530792236328,19.4351196289063
15719,19.0289535522461,19.4002838134766
15752,19.060546875,19.2792663574219
15785,19.058219909668,19.1222076416016
15819,19.0293197631836,18.996337890625
15852,18.9812240600586,18.9435577392578
15885,18.9221572875977,18.9644317626953
15919,18.859260559082,19.037109375
15952,18.7966384887695,19.1370391845703
15985,18.7348861694336,19.2447204589844
16018,18.6722717285156,19.3467254638672
16052,18.6074295043945,19.4342651367188
16085,18.5438385009766,19.501953125
16118,18.4946136474609,19.5467834472656
16152,18.4805450439453,19.5652313232422
16185,18.5145568847656,19.5485992431641
16218,18.5746078491211,19.4818420410156
16252,18.5901336669922,19.3553009033203
16285,18.4875717163086,19.1817321777344
16318,18.2762756347656,18.9883728027344
